Order_ID,Order_Date,Product_Code,Quantity,Vendor_ID,Country,Requested_Delivery_Date,Lead_Time,Season,Product_Category,Price,Promotion,Weather_Index,Historical_Orders,Delivery_Status
O02130,2010-10-15,P005,13,V041,Germany,2011-03-02,138,Fall,Women's Parka,428,0,Cold,935,0
O02131,2011-05-03,P009,28,V049,France,2011-10-24,174,Spring,Outdoor Series,448,1,Mild,916,0
O02132,2011-04-17,P016,22,V033,UK,2011-08-25,130,Spring,Women's Parka,439,0,Mild,340,0
O02133,2009-11-02,P008,48,V012,UK,2010-03-18,136,Fall,Women's Parka,263,1,Cold,552,0
O02134,2010-09-07,P003,44,V015,Russia,2010-10-08,31,Fall,Children's Parka,329,0,Cold,598,1
O02135,2011-02-10,P010,26,V013,Germany,2011-06-23,133,Winter,Men's Parka,219,1,Snow,447,0
O02136,2010-01-12,P020,21,V070,Germany,2010-02-25,44,Winter,Women's Parka,210,0,Mild,424,1
O02137,2011-08-28,P018,8,V022,Italy,2012-01-09,134,Summer,Men's Parka,334,0,Snow,505,0
O02138,2010-05-09,P014,44,V037,UK,2010-09-06,120,Spring,Men's Parka,499,0,Snow,564,1
O02139,2010-04-07,P009,37,V019,Germany,2010-06-11,65,Spring,Men's Parka,320,1,Cold,813,1
O02140,2010-09-08,P007,35,V024,France,2011-02-01,146,Fall,Men's Parka,478,0,Cold,637,0
O02141,2009-10-23,P001,9,V033,Germany,2010-01-31,100,Fall,Men's Parka,482,1,Mild,609,1
O02142,2011-08-07,P001,21,V099,Spain,2011-09-10,34,Summer,Men's Parka,234,0,Snow,866,1
O02143,2009-04-29,P019,14,V012,Germany,2009-07-19,81,Spring,Children's Parka,488,0,Snow,567,1
O02144,2011-04-26,P017,49,V020,France,2011-07-18,83,Spring,Men's Parka,338,0,Cold,459,1
O02145,2011-05-04,P004,3,V040,France,2011-08-07,95,Spring,Women's Parka,493,1,Cold,361,1
O02146,2011-12-22,P017,38,V053,Russia,2012-04-05,105,Winter,Women's Parka,201,1,Snow,514,1
O02147,2009-10-02,P001,12,V087,Germany,2010-02-04,125,Fall,Men's Parka,361,1,Cold,626,0
O02148,2011-03-07,P013,22,V022,France,2011-04-12,36,Spring,Outdoor Series,327,0,Mild,502,1
O02149,2010-05-13,P007,5,V008,Poland,2010-09-02,112,Spring,Children's Parka,233,1,Mild,376,1
O02150,2010-06-07,P011,8,V079,France,2010-10-24,139,Summer,Women's Parka,362,1,Snow,735,0
O02151,2010-02-21,P014,18,V042,Russia,2010-06-28,127,Winter,Outdoor Series,288,0,Cold,362,0
O02152,2010-11-08,P012,10,V024,Russia,2011-03-01,113,Fall,Men's Parka,221,0,Cold,789,1
O02153,2009-06-11,P004,49,V004,Russia,2009-11-30,172,Summer,Men's Parka,330,0,Cold,879,0
O02154,2011-07-11,P005,27,V092,Germany,2011-12-31,173,Summer,Men's Parka,456,0,Cold,987,0
O02155,2011-01-30,P014,11,V008,Italy,2011-04-21,81,Winter,Outdoor Series,219,1,Mild,398,1
O02156,2009-07-09,P019,45,V039,France,2009-10-02,85,Summer,Men's Parka,352,0,Cold,797,1
O02157,2010-01-26,P009,24,V050,Germany,2010-07-03,158,Winter,Women's Parka,454,0,Cold,905,0
O02158,2009-04-16,P009,36,V013,Russia,2009-09-05,142,Spring,Children's Parka,402,1,Snow,402,0
O02159,2010-07-04,P018,11,V041,Spain,2010-10-12,100,Summer,Men's Parka,470,1,Snow,510,1
O02160,2011-02-12,P014,29,V019,France,2011-04-10,57,Winter,Women's Parka,452,0,Cold,856,1
O02161,2009-03-22,P019,16,V053,UK,2009-05-10,49,Spring,Men's Parka,314,1,Mild,691,1
O02162,2009-05-30,P012,38,V042,Spain,2009-08-30,92,Spring,Children's Parka,233,0,Mild,360,1
O02163,2010-01-21,P020,3,V034,Poland,2010-04-02,71,Winter,Men's Parka,301,1,Cold,381,1
O02164,2010-03-21,P009,9,V049,Spain,2010-07-12,113,Spring,Men's Parka,437,0,Cold,631,1
O02165,2011-09-09,P013,7,V016,Germany,2012-02-08,152,Fall,Women's Parka,424,1,Mild,792,0
O02166,2010-03-04,P007,41,V007,Russia,2010-08-01,150,Spring,Outdoor Series,261,1,Cold,401,0
O02167,2010-11-13,P014,40,V026,Poland,2010-12-24,41,Fall,Women's Parka,412,0,Cold,388,1
O02168,2010-09-13,P018,25,V031,Germany,2011-01-20,129,Fall,Children's Parka,395,0,Snow,807,0
O02169,2009-02-01,P018,50,V097,Spain,2009-07-05,154,Winter,Men's Parka,484,1,Snow,418,0
O02170,2010-03-10,P016,11,V077,Poland,2010-06-11,93,Spring,Men's Parka,349,1,Cold,508,1
O02171,2010-01-25,P006,2,V076,Italy,2010-05-06,101,Winter,Men's Parka,252,0,Cold,438,1
O02172,2009-08-29,P012,32,V031,Russia,2010-02-25,180,Summer,Outdoor Series,410,0,Cold,400,0
O02173,2011-09-08,P018,6,V064,Germany,2012-01-12,126,Fall,Men's Parka,395,0,Mild,896,0
O02174,2010-05-12,P018,1,V066,Italy,2010-06-26,45,Spring,Women's Parka,250,0,Cold,998,1
O02175,2010-02-23,P016,1,V097,Poland,2010-04-19,55,Winter,Women's Parka,276,0,Mild,616,1
O02176,2011-03-24,P009,12,V065,Poland,2011-05-07,44,Spring,Women's Parka,310,0,Mild,316,1
O02177,2010-05-06,P010,6,V050,France,2010-08-31,117,Spring,Children's Parka,448,0,Snow,438,1
O02178,2010-10-21,P019,46,V015,Germany,2011-01-29,100,Fall,Men's Parka,346,0,Mild,610,1
O02179,2010-08-03,P012,42,V035,UK,2011-01-17,167,Summer,Men's Parka,225,0,Mild,775,0
O02180,2011-02-19,P013,38,V008,Germany,2011-06-23,124,Winter,Women's Parka,448,0,Cold,985,0
O02181,2011-08-13,P005,19,V041,Poland,2012-01-02,142,Summer,Men's Parka,445,0,Cold,304,0
O02182,2011-12-29,P004,27,V060,Germany,2012-04-09,102,Winter,Women's Parka,492,1,Cold,465,1
O02183,2011-01-06,P008,45,V071,Germany,2011-03-05,58,Winter,Women's Parka,336,0,Cold,833,1
O02184,2010-09-24,P015,50,V053,Russia,2011-02-21,150,Fall,Men's Parka,327,1,Mild,868,0
O02185,2010-06-20,P006,31,V009,Russia,2010-08-23,64,Summer,Women's Parka,319,0,Snow,970,1
O02186,2011-01-07,P004,45,V062,UK,2011-02-24,48,Winter,Women's Parka,289,1,Snow,390,1
O02187,2011-11-17,P007,9,V004,Italy,2012-03-09,113,Fall,Men's Parka,365,1,Mild,596,1
O02188,2011-10-16,P017,14,V053,Russia,2012-02-28,135,Fall,Children's Parka,423,0,Cold,394,0
O02189,2011-08-13,P013,10,V082,UK,2011-10-20,68,Summer,Women's Parka,293,1,Snow,422,1
O02190,2009-07-21,P011,41,V030,Spain,2009-09-27,68,Summer,Women's Parka,307,1,Mild,435,1
O02191,2011-08-20,P018,18,V003,UK,2012-02-16,180,Summer,Children's Parka,463,1,Snow,846,0
O02192,2010-10-18,P020,34,V035,Germany,2011-02-01,106,Fall,Men's Parka,348,1,Cold,770,1
O02193,2010-02-21,P002,29,V071,Russia,2010-08-16,176,Winter,Women's Parka,498,0,Cold,947,0
O02194,2011-01-30,P006,27,V076,Germany,2011-04-21,81,Winter,Men's Parka,491,0,Snow,606,1
O02195,2010-10-03,P013,16,V087,UK,2011-03-25,173,Fall,Children's Parka,258,1,Cold,624,0
O02196,2011-04-28,P001,12,V013,Poland,2011-06-19,52,Spring,Women's Parka,428,1,Cold,439,1
O02197,2009-04-04,P003,40,V032,Poland,2009-08-24,142,Spring,Children's Parka,207,0,Cold,796,0
O02198,2010-03-30,P005,45,V098,UK,2010-06-30,92,Spring,Men's Parka,234,0,Cold,376,1
O02199,2009-10-26,P016,3,V072,UK,2010-02-16,113,Fall,Outdoor Series,335,0,Cold,922,1
O02200,2009-02-03,P020,39,V084,France,2009-07-29,176,Winter,Men's Parka,284,1,Cold,518,0
O02201,2010-06-19,P014,12,V017,Russia,2010-12-05,169,Summer,Men's Parka,420,0,Snow,746,0
O02202,2011-05-06,P003,46,V039,France,2011-08-10,96,Spring,Men's Parka,271,0,Mild,787,1
O02203,2010-08-28,P003,32,V073,France,2011-02-16,172,Summer,Men's Parka,213,0,Mild,822,0
O02204,2009-11-09,P009,40,V053,Russia,2010-04-23,165,Fall,Men's Parka,309,1,Mild,677,0
O02205,2010-02-06,P008,6,V058,Italy,2010-05-21,104,Winter,Men's Parka,439,1,Cold,802,1
O02206,2010-11-07,P012,41,V011,France,2010-12-12,35,Fall,Women's Parka,226,1,Cold,689,1
O02207,2010-04-17,P003,20,V082,Germany,2010-06-21,65,Spring,Men's Parka,463,0,Cold,601,1
O02208,2011-02-17,P020,23,V065,Italy,2011-04-05,47,Winter,Men's Parka,435,1,Cold,738,1
O02209,2010-05-19,P002,27,V027,Italy,2010-09-06,110,Spring,Women's Parka,476,0,Snow,492,1
O02210,2011-10-20,P013,1,V019,Russia,2012-02-19,122,Fall,Men's Parka,287,1,Snow,919,0
O02211,2010-11-23,P013,36,V048,Poland,2011-04-16,144,Fall,Men's Parka,254,1,Snow,373,0
O02212,2010-06-12,P020,16,V070,Russia,2010-09-04,84,Summer,Children's Parka,245,0,Mild,544,1
O02213,2011-09-28,P017,13,V022,UK,2011-12-14,77,Fall,Women's Parka,410,1,Cold,867,1
O02214,2011-10-02,P010,8,V032,Poland,2012-01-22,112,Fall,Women's Parka,228,1,Mild,381,1
O02215,2011-08-02,P020,34,V069,UK,2011-12-29,149,Summer,Children's Parka,281,1,Snow,338,0
O02216,2009-12-11,P002,7,V055,Germany,2010-03-09,88,Winter,Women's Parka,214,0,Cold,952,1
O02217,2010-12-23,P006,40,V072,France,2011-05-19,147,Winter,Men's Parka,332,0,Mild,811,0
O02218,2009-12-13,P016,24,V058,Russia,2010-04-14,122,Winter,Women's Parka,248,0,Cold,608,0
O02219,2009-10-14,P015,49,V006,UK,2010-02-06,115,Fall,Outdoor Series,479,1,Snow,929,1
O02220,2011-09-28,P001,35,V001,France,2011-12-17,80,Fall,Women's Parka,242,1,Mild,413,1
O02221,2010-01-12,P007,33,V060,Russia,2010-04-18,96,Winter,Women's Parka,320,1,Cold,973,1
O02222,2009-05-01,P017,15,V080,France,2009-08-04,95,Spring,Outdoor Series,389,1,Cold,688,1
O02223,2011-12-10,P010,30,V038,Russia,2012-01-14,35,Winter,Men's Parka,492,1,Cold,425,1
O02224,2009-03-11,P007,50,V084,Poland,2009-05-15,65,Spring,Women's Parka,462,0,Snow,891,1
O02225,2009-06-02,P002,41,V022,Italy,2009-08-01,60,Summer,Men's Parka,458,1,Snow,593,1
O02226,2009-04-10,P020,43,V001,France,2009-08-23,135,Spring,Men's Parka,499,0,Mild,473,0
O02227,2009-01-14,P017,14,V008,Russia,2009-06-02,139,Winter,Men's Parka,429,0,Cold,555,0
O02228,2011-04-25,P017,18,V062,Spain,2011-09-03,131,Spring,Men's Parka,275,1,Cold,956,0
O02229,2009-10-09,P008,4,V035,Italy,2010-03-12,154,Fall,Men's Parka,257,1,Cold,455,0
O02230,2010-04-19,P020,13,V077,UK,2010-05-31,42,Spring,Children's Parka,242,0,Mild,421,1
O02231,2009-05-20,P006,8,V033,Poland,2009-11-01,165,Spring,Men's Parka,427,1,Mild,656,0
O02232,2009-11-06,P002,10,V088,Germany,2009-12-21,45,Fall,Men's Parka,211,0,Snow,590,1
O02233,2009-01-19,P012,44,V049,Germany,2009-06-29,161,Winter,Women's Parka,475,1,Mild,349,0
O02234,2010-03-24,P008,31,V045,Spain,2010-07-27,125,Spring,Women's Parka,457,1,Snow,377,0
O02235,2011-11-02,P001,32,V081,Russia,2011-12-06,34,Fall,Men's Parka,500,0,Mild,543,1
O02236,2011-07-23,P006,12,V028,France,2012-01-13,174,Summer,Children's Parka,348,1,Mild,384,0
O02237,2011-02-04,P003,11,V075,UK,2011-06-25,141,Winter,Men's Parka,460,1,Mild,643,0
O02238,2009-05-04,P009,43,V066,Russia,2009-06-11,38,Spring,Men's Parka,215,0,Mild,523,1
O02239,2011-09-17,P013,3,V037,France,2012-02-23,159,Fall,Men's Parka,236,1,Cold,639,0
O02240,2011-09-27,P012,4,V006,Germany,2012-01-18,113,Fall,Outdoor Series,479,1,Cold,352,1
O02241,2009-02-02,P013,42,V021,France,2009-07-19,167,Winter,Women's Parka,404,0,Mild,720,0
O02242,2009-01-14,P013,24,V095,UK,2009-06-18,155,Winter,Men's Parka,333,0,Cold,911,0
O02243,2011-12-26,P019,19,V069,Spain,2012-04-06,102,Winter,Outdoor Series,355,1,Snow,979,1
O02244,2011-04-23,P007,14,V073,UK,2011-10-17,177,Spring,Women's Parka,473,1,Mild,743,0
O02245,2009-01-25,P017,28,V009,Germany,2009-05-20,115,Winter,Women's Parka,270,1,Cold,977,1
O02246,2009-02-04,P001,17,V039,France,2009-03-23,47,Winter,Men's Parka,282,0,Cold,489,1
O02247,2011-12-21,P003,22,V012,Germany,2012-02-08,49,Winter,Children's Parka,261,1,Mild,697,1
O02248,2010-07-17,P003,40,V051,Germany,2011-01-07,174,Summer,Outdoor Series,431,1,Cold,368,0
O02249,2010-08-11,P018,49,V090,Germany,2010-10-03,53,Summer,Women's Parka,382,1,Mild,716,1
O02250,2009-02-05,P010,30,V016,France,2009-07-27,172,Winter,Women's Parka,467,0,Cold,861,0
O02251,2011-10-26,P018,3,V018,Russia,2011-12-23,58,Fall,Outdoor Series,462,1,Cold,559,1
O02252,2011-06-01,P019,7,V093,France,2011-11-14,166,Summer,Men's Parka,319,1,Cold,652,0
O02253,2010-01-03,P012,48,V072,France,2010-03-14,70,Winter,Children's Parka,492,1,Cold,645,1
O02254,2009-08-08,P012,4,V036,Russia,2010-01-16,161,Summer,Men's Parka,425,0,Mild,471,0
O02255,2009-07-17,P009,35,V056,Germany,2009-09-07,52,Summer,Women's Parka,459,0,Snow,630,1
O02256,2011-12-10,P008,12,V027,UK,2012-06-03,176,Winter,Outdoor Series,391,1,Cold,479,0
O02257,2009-11-01,P020,11,V079,Russia,2010-03-30,149,Fall,Outdoor Series,424,1,Mild,971,0
O02258,2010-05-09,P007,2,V065,Russia,2010-07-26,78,Spring,Children's Parka,205,1,Cold,808,1
O02259,2010-01-29,P015,32,V041,Russia,2010-03-18,48,Winter,Women's Parka,476,1,Cold,619,1
O02260,2011-12-15,P013,33,V088,France,2012-05-03,140,Winter,Children's Parka,288,1,Mild,376,0
O02261,2010-06-01,P019,8,V044,Russia,2010-09-09,100,Summer,Women's Parka,231,1,Mild,302,1
O02262,2010-12-27,P001,5,V082,France,2011-05-25,149,Winter,Children's Parka,213,1,Snow,442,0
O02263,2010-07-02,P009,16,V034,Russia,2010-11-24,145,Summer,Children's Parka,332,1,Mild,948,0
O02264,2011-03-24,P006,47,V097,Germany,2011-05-31,68,Spring,Men's Parka,476,0,Cold,672,1
O02265,2009-06-11,P014,29,V091,Russia,2009-10-03,114,Summer,Men's Parka,223,0,Cold,589,1
O02266,2011-02-04,P017,38,V058,Spain,2011-03-24,48,Winter,Women's Parka,414,1,Cold,798,1
O02267,2011-04-12,P004,38,V035,Germany,2011-06-27,76,Spring,Children's Parka,442,0,Cold,366,1
O02268,2011-07-30,P018,21,V032,Germany,2012-01-23,177,Summer,Women's Parka,363,1,Cold,777,0
O02269,2010-05-14,P003,27,V085,Germany,2010-09-07,116,Spring,Men's Parka,442,1,Cold,897,1
O02270,2010-04-08,P017,13,V042,Russia,2010-09-01,146,Spring,Men's Parka,247,0,Mild,855,0
O02271,2010-09-07,P010,48,V044,UK,2011-02-19,165,Fall,Women's Parka,292,1,Mild,911,0
O02272,2009-06-15,P011,44,V027,France,2009-11-02,140,Summer,Children's Parka,296,1,Cold,928,0
O02273,2009-03-06,P004,21,V059,Germany,2009-04-10,35,Spring,Women's Parka,394,1,Cold,582,1
O02274,2009-07-11,P017,15,V077,Germany,2009-11-20,132,Summer,Women's Parka,488,0,Snow,833,0
O02275,2011-04-11,P009,50,V043,Russia,2011-10-05,177,Spring,Children's Parka,243,1,Mild,838,0
O02276,2011-02-16,P018,8,V003,Germany,2011-06-01,105,Winter,Outdoor Series,353,0,Snow,667,1
O02277,2011-02-12,P019,21,V089,Germany,2011-03-15,31,Winter,Women's Parka,406,1,Snow,736,1
O02278,2011-09-02,P009,15,V018,Poland,2012-01-09,129,Fall,Women's Parka,246,1,Cold,699,0
O02279,2009-04-25,P015,7,V083,UK,2009-05-29,34,Spring,Women's Parka,243,0,Mild,919,1
O02280,2009-01-20,P013,16,V001,Russia,2009-02-21,32,Winter,Outdoor Series,280,1,Cold,589,1
O02281,2009-12-17,P019,48,V078,France,2010-03-14,87,Winter,Children's Parka,461,1,Cold,818,1
O02282,2009-06-19,P016,27,V061,Russia,2009-10-09,112,Summer,Women's Parka,455,1,Cold,883,1
O02283,2011-10-21,P008,13,V001,Poland,2012-03-08,139,Fall,Children's Parka,338,0,Snow,912,0
O02284,2011-06-08,P011,25,V002,UK,2011-08-15,68,Summer,Women's Parka,284,0,Cold,526,1
O02285,2010-11-10,P015,15,V087,France,2011-02-14,96,Fall,Women's Parka,416,1,Cold,359,1
O02286,2009-07-15,P015,5,V023,Russia,2009-10-10,87,Summer,Children's Parka,486,0,Cold,331,1
O02287,2011-12-18,P019,31,V053,Russia,2012-06-14,179,Winter,Men's Parka,458,1,Mild,678,0
O02288,2009-03-29,P001,38,V072,Poland,2009-07-20,113,Spring,Men's Parka,277,0,Mild,408,1
O02289,2010-04-16,P016,32,V090,UK,2010-09-29,166,Spring,Women's Parka,437,0,Cold,905,0
O02290,2010-03-09,P004,4,V091,France,2010-08-03,147,Spring,Women's Parka,400,0,Snow,943,0
O02291,2011-09-01,P009,28,V063,Germany,2011-11-21,81,Fall,Children's Parka,496,0,Snow,648,1
O02292,2010-07-10,P003,10,V098,Russia,2011-01-03,177,Summer,Women's Parka,444,1,Cold,743,0
O02293,2009-04-06,P013,14,V051,UK,2009-08-04,120,Spring,Children's Parka,225,0,Cold,762,1
O02294,2009-06-02,P008,40,V069,Italy,2009-11-26,177,Summer,Outdoor Series,336,1,Mild,656,0
O02295,2010-07-29,P008,30,V011,Russia,2010-10-06,69,Summer,Outdoor Series,222,0,Cold,979,1
O02296,2009-03-09,P011,12,V084,Germany,2009-05-26,78,Spring,Women's Parka,381,1,Cold,711,1
O02297,2010-01-03,P014,25,V084,Germany,2010-03-11,67,Winter,Men's Parka,317,1,Mild,513,1
O02298,2010-10-07,P012,24,V010,Spain,2010-12-28,82,Fall,Men's Parka,260,1,Cold,674,1
O02299,2009-02-02,P017,9,V069,UK,2009-05-21,108,Winter,Women's Parka,332,0,Mild,672,1
O02300,2010-03-01,P018,30,V004,Italy,2010-05-16,76,Spring,Women's Parka,245,0,Mild,816,1
O02301,2009-10-23,P001,47,V086,Poland,2009-12-17,55,Fall,Men's Parka,497,0,Mild,603,1
O02302,2011-03-27,P009,13,V057,UK,2011-05-02,36,Spring,Women's Parka,416,1,Cold,449,1
O02303,2009-06-07,P008,41,V087,Germany,2009-11-20,166,Summer,Men's Parka,257,1,Cold,488,0
O02304,2010-09-05,P010,23,V016,UK,2010-10-15,40,Fall,Men's Parka,381,1,Mild,759,1
O02305,2009-11-29,P003,18,V046,Germany,2010-01-30,62,Fall,Outdoor Series,418,0,Mild,953,1
O02306,2010-05-08,P013,13,V049,Russia,2010-10-23,168,Spring,Men's Parka,222,0,Cold,388,0
O02307,2011-03-08,P011,22,V077,France,2011-07-05,119,Spring,Men's Parka,453,0,Mild,766,1
O02308,2010-11-11,P003,9,V046,Spain,2010-12-28,47,Fall,Women's Parka,482,0,Cold,459,1
O02309,2011-02-26,P018,3,V050,UK,2011-06-19,113,Winter,Men's Parka,327,0,Snow,699,1
O02310,2009-10-14,P006,45,V023,France,2010-02-01,110,Fall,Outdoor Series,290,1,Cold,713,1
O02311,2009-06-10,P016,37,V099,Germany,2009-09-06,88,Summer,Women's Parka,449,1,Snow,436,1
O02312,2011-10-23,P011,4,V090,Spain,2012-01-14,83,Fall,Men's Parka,345,1,Snow,969,1
O02313,2010-12-10,P012,18,V002,Poland,2011-03-01,81,Winter,Women's Parka,483,0,Cold,670,1
O02314,2009-04-20,P007,9,V016,Germany,2009-08-05,107,Spring,Outdoor Series,485,1,Snow,714,1
O02315,2009-07-20,P019,8,V060,Italy,2009-09-29,71,Summer,Children's Parka,314,1,Cold,675,1
O02316,2011-06-15,P009,30,V048,Germany,2011-10-31,138,Summer,Men's Parka,370,0,Snow,326,0
O02317,2010-04-21,P006,30,V025,Russia,2010-07-29,99,Spring,Children's Parka,393,1,Mild,565,1
O02318,2009-06-05,P007,27,V057,France,2009-09-02,89,Summer,Women's Parka,381,1,Mild,691,1
O02319,2010-11-29,P016,11,V002,Germany,2011-02-22,85,Fall,Women's Parka,254,0,Cold,308,1
O02320,2011-03-24,P007,49,V029,Poland,2011-07-22,120,Spring,Women's Parka,435,0,Snow,787,1
O02321,2010-10-31,P008,22,V096,France,2010-12-06,36,Fall,Outdoor Series,497,0,Snow,323,1
O02322,2009-03-02,P008,15,V003,Germany,2009-05-06,65,Spring,Children's Parka,403,1,Snow,979,1
O02323,2010-07-14,P009,19,V098,Germany,2010-12-03,142,Summer,Women's Parka,293,1,Mild,343,0
O02324,2011-07-12,P007,39,V036,UK,2011-09-11,61,Summer,Men's Parka,349,0,Snow,384,1
O02325,2011-10-02,P008,11,V088,Russia,2012-02-05,126,Fall,Women's Parka,223,0,Snow,601,0
O02326,2010-04-13,P007,41,V091,Russia,2010-05-19,36,Spring,Men's Parka,415,0,Mild,969,1
O02327,2010-12-30,P008,40,V046,France,2011-05-22,143,Winter,Outdoor Series,344,0,Snow,581,0
O02328,2011-02-08,P020,11,V025,Italy,2011-05-02,83,Winter,Men's Parka,392,0,Cold,413,1
O02329,2011-06-04,P012,37,V012,Italy,2011-10-09,127,Summer,Women's Parka,396,1,Cold,527,0
O02330,2010-01-16,P005,36,V079,Germany,2010-02-27,42,Winter,Men's Parka,479,1,Cold,305,1
O02331,2011-02-18,P004,15,V081,Poland,2011-07-12,144,Winter,Men's Parka,327,1,Cold,687,0
O02332,2009-06-25,P004,6,V039,Russia,2009-11-14,142,Summer,Men's Parka,335,0,Cold,821,0
O02333,2010-08-28,P003,27,V092,France,2011-01-07,132,Summer,Outdoor Series,419,1,Mild,963,0
O02334,2010-05-20,P016,34,V029,Russia,2010-08-08,80,Spring,Women's Parka,213,0,Cold,731,1
O02335,2009-05-31,P020,32,V030,France,2009-08-21,82,Spring,Men's Parka,336,0,Mild,484,1
O02336,2009-06-18,P001,14,V064,UK,2009-10-23,127,Summer,Women's Parka,431,1,Cold,566,0
O02337,2010-07-03,P018,38,V047,Russia,2010-09-02,61,Summer,Men's Parka,461,1,Snow,341,1
O02338,2009-11-12,P002,31,V005,France,2010-01-04,53,Fall,Women's Parka,359,1,Cold,824,1
O02339,2011-02-18,P016,30,V036,Poland,2011-05-03,74,Winter,Men's Parka,277,0,Cold,755,1
O02340,2009-11-12,P012,18,V064,Russia,2010-04-20,159,Fall,Women's Parka,233,1,Cold,405,0
O02341,2011-03-09,P020,1,V091,Russia,2011-09-03,178,Spring,Outdoor Series,427,0,Mild,305,0
O02342,2010-10-11,P011,47,V091,France,2011-03-22,162,Fall,Men's Parka,205,1,Mild,303,0
O02343,2011-01-09,P016,28,V078,UK,2011-03-11,61,Winter,Men's Parka,278,1,Mild,953,1
O02344,2009-08-07,P019,48,V027,Poland,2009-10-17,71,Summer,Children's Parka,487,1,Snow,721,1
O02345,2009-07-07,P009,16,V001,Poland,2009-09-28,83,Summer,Men's Parka,373,1,Cold,718,1
O02346,2009-01-11,P016,16,V026,France,2009-03-12,60,Winter,Women's Parka,252,0,Snow,854,1
O02347,2010-09-24,P006,21,V082,Russia,2011-02-26,155,Fall,Women's Parka,397,1,Cold,913,0
O02348,2011-06-30,P017,28,V051,France,2011-10-29,121,Summer,Women's Parka,272,0,Mild,360,0
O02349,2011-01-08,P009,38,V015,UK,2011-04-29,111,Winter,Outdoor Series,281,0,Cold,988,1
O02350,2010-07-07,P013,15,V036,Germany,2010-11-20,136,Summer,Men's Parka,382,1,Cold,578,0
O02351,2009-07-29,P008,38,V073,France,2009-10-15,78,Summer,Men's Parka,496,0,Mild,402,1
O02352,2009-09-29,P019,10,V065,Russia,2009-12-21,83,Fall,Men's Parka,324,1,Cold,797,1
O02353,2009-06-28,P005,37,V064,Spain,2009-08-20,53,Summer,Outdoor Series,408,0,Snow,438,1
O02354,2010-01-19,P002,1,V022,Russia,2010-06-27,159,Winter,Men's Parka,340,0,Mild,849,0
O02355,2011-06-02,P017,27,V071,Germany,2011-10-02,122,Summer,Women's Parka,477,0,Cold,444,0
O02356,2011-07-09,P014,3,V025,UK,2011-12-08,152,Summer,Women's Parka,479,0,Mild,307,0
O02357,2011-11-16,P016,3,V085,UK,2012-02-19,95,Fall,Men's Parka,264,1,Snow,783,1
O02358,2011-04-16,P018,31,V095,France,2011-09-23,160,Spring,Outdoor Series,200,1,Cold,717,0
O02359,2009-07-31,P002,47,V073,Russia,2009-09-27,58,Summer,Children's Parka,457,0,Cold,472,1
O02360,2009-02-23,P017,50,V087,Germany,2009-07-19,146,Winter,Children's Parka,493,0,Cold,496,0
O02361,2009-07-03,P012,33,V088,Spain,2009-08-06,34,Summer,Men's Parka,313,0,Cold,813,1
O02362,2010-12-26,P013,3,V078,Russia,2011-01-26,31,Winter,Men's Parka,336,1,Cold,413,1
O02363,2009-07-10,P006,28,V073,Germany,2009-11-14,127,Summer,Children's Parka,473,1,Cold,424,0
O02364,2010-10-27,P015,34,V023,Russia,2011-03-13,137,Fall,Children's Parka,404,1,Snow,659,0
O02365,2011-02-28,P004,26,V009,UK,2011-07-10,132,Winter,Outdoor Series,472,1,Cold,975,0
O02366,2009-01-26,P017,31,V076,France,2009-03-22,55,Winter,Outdoor Series,456,0,Cold,465,1
O02367,2010-08-21,P015,45,V017,Spain,2010-12-19,120,Summer,Men's Parka,316,0,Mild,443,1
O02368,2011-04-28,P011,7,V096,Spain,2011-08-28,122,Spring,Women's Parka,221,1,Mild,534,0
O02369,2011-03-06,P001,29,V009,Poland,2011-06-23,109,Spring,Men's Parka,423,1,Cold,446,1
O02370,2009-06-23,P001,32,V017,Germany,2009-08-08,46,Summer,Children's Parka,270,1,Cold,865,1
O02371,2010-05-13,P007,16,V034,Spain,2010-10-01,141,Spring,Children's Parka,332,1,Mild,451,0
O02372,2011-12-04,P013,6,V073,Russia,2012-03-19,106,Winter,Women's Parka,402,1,Snow,485,1
O02373,2009-12-14,P019,36,V030,Russia,2010-03-12,88,Winter,Men's Parka,445,1,Mild,479,1
O02374,2011-02-19,P004,49,V067,UK,2011-04-11,51,Winter,Women's Parka,277,1,Mild,869,1
O02375,2009-12-14,P011,1,V094,Spain,2010-04-22,129,Winter,Men's Parka,469,0,Mild,458,0
O02376,2009-10-12,P012,45,V036,Russia,2010-03-11,150,Fall,Men's Parka,427,1,Mild,590,0
O02377,2010-07-05,P020,47,V025,Germany,2010-08-08,34,Summer,Children's Parka,494,0,Mild,313,1
O02378,2010-09-09,P009,27,V087,UK,2010-12-18,100,Fall,Men's Parka,234,1,Cold,848,1
O02379,2010-07-04,P006,14,V003,Italy,2010-10-24,112,Summer,Men's Parka,417,0,Cold,584,1
O02380,2011-10-07,P018,9,V089,Poland,2011-11-17,41,Fall,Men's Parka,211,0,Cold,782,1
