Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route,demand_lead_time,Month_Year
2009-05-13,2010-03-20,IT,PRD-9575,Winter Coat,VO,CUST-12289,219.83,USD,43,R4,43,2009-05
2010-07-08,2011-10-12,DE,PRD-8719,Men's Parka,VO,CUST-57465,271.23,EUR,91,R2,25,2010-07
2009-02-18,2010-02-23,ES,PRD-9398,Women's Parka,VO,CUST-19510,223.16,USD,51,R3,60,2009-02
2009-02-22,2009-12-04,IT,PRD-5627,Women's Parka,VO,CUST-54753,458.53,GBP,15,R2,47,2009-02
2009-04-01,2011-12-04,ES,PRD-2867,Men's Parka,VO,CUST-88002,241.03,EUR,78,R2,35,2009-04
2010-03-22,2010-08-31,RU,PRD-7614,Women's Parka,VO,CUST-35952,217.43,EUR,55,R3,78,2010-03
2010-12-31,2011-03-09,IT,PRD-5920,Kid's Parka,VO,CUST-26712,146.37,RUB,3,R5,68,2010-12
2009-09-17,2010-10-17,DE,PRD-6480,Kid's Parka,VO,CUST-73476,249.46,GBP,10,R4,9,2009-09
2009-08-06,2011-10-11,DE,PRD-8135,Kid's Parka,VO,CUST-15455,273.41,EUR,24,R2,32,2009-08
2010-12-02,2011-08-24,DE,PRD-6244,Winter Coat,VO,CUST-92032,348.58,EUR,42,R5,72,2010-12
2011-07-25,2011-11-28,RU,PRD-1994,Winter Coat,VO,CUST-43041,378.45,GBP,84,R1,37,2011-07
2011-02-05,2011-07-18,FR,PRD-1327,Women's Parka,VO,CUST-51448,155.98,USD,66,R4,30,2011-02
2010-08-27,2011-11-27,DE,PRD-5604,Women's Parka,VO,CUST-96765,474.74,EUR,78,R3,27,2010-08
2009-08-27,2009-11-24,ES,PRD-9686,Winter Coat,VO,CUST-99911,334.34,RUB,10,R3,89,2009-08
2009-10-19,2011-10-29,ES,PRD-9753,Women's Parka,VO,CUST-81152,96.05,USD,41,R1,66,2009-10
2009-03-20,2009-04-16,FR,PRD-2062,Women's Parka,VO,CUST-68362,394.11,RUB,21,R4,27,2009-03
2010-03-13,2011-06-14,IT,PRD-6189,Women's Parka,VO,CUST-59385,365.44,GBP,53,R2,69,2010-03
2009-12-28,2010-09-20,DE,PRD-7042,Men's Parka,VO,CUST-88613,361.68,USD,69,R1,57,2009-12
2010-02-13,2011-11-20,IT,PRD-3963,Kid's Parka,VO,CUST-11076,402.14,RUB,57,R4,41,2010-02
2009-09-20,2011-12-09,DE,PRD-8312,Men's Parka,VO,CUST-16937,337.78,USD,20,R3,67,2009-09
2009-04-28,2009-09-02,IT,PRD-7699,Winter Coat,VO,CUST-14274,57.6,GBP,22,R2,13,2009-04
2009-04-11,2010-08-01,DE,PRD-4590,Winter Coat,VO,CUST-95276,346.67,USD,50,R3,60,2009-04
2009-07-13,2010-07-12,FR,PRD-4494,Kid's Parka,VO,CUST-84835,410.4,RUB,72,R2,23,2009-07
2010-02-04,2011-03-11,RU,PRD-9320,Men's Parka,VO,CUST-25721,296.39,RUB,8,R4,25,2010-02
2011-07-16,2011-09-08,DE,PRD-1702,Men's Parka,VO,CUST-15080,132.52,EUR,80,R1,54,2011-07
2009-08-17,2011-01-22,ES,PRD-9060,Kid's Parka,VO,CUST-89000,352.69,RUB,12,R2,88,2009-08
2010-09-19,2011-03-28,DE,PRD-8188,Winter Coat,VO,CUST-26715,71.17,EUR,91,R4,19,2010-09
2011-01-12,2011-03-08,ES,PRD-7449,Winter Coat,VO,CUST-66701,256.95,GBP,29,R1,55,2011-01
2010-05-10,2011-08-25,DE,PRD-6174,Women's Parka,VO,CUST-34379,265.41,EUR,95,R3,5,2010-05
2010-04-18,2011-02-01,FR,PRD-3338,Winter Coat,VO,CUST-61220,491.97,GBP,38,R5,25,2010-04
2010-02-07,2011-07-19,DE,PRD-4722,Kid's Parka,VO,CUST-49607,131.35,GBP,74,R4,74,2010-02
2009-03-29,2010-10-06,RU,PRD-6091,Winter Coat,VO,CUST-62942,292.8,EUR,95,R1,61,2009-03
2010-08-23,2011-05-03,IT,PRD-6248,Kid's Parka,VO,CUST-52764,362.19,USD,26,R4,43,2010-08
2011-09-02,2011-12-13,ES,PRD-7742,Women's Parka,VO,CUST-46518,56.6,RUB,10,R4,77,2011-09
2010-01-07,2011-11-13,IT,PRD-6751,Men's Parka,VO,CUST-42807,456.53,RUB,57,R5,54,2010-01
2010-02-08,2011-05-29,ES,PRD-5910,Women's Parka,VO,CUST-74977,363.89,EUR,51,R5,64,2010-02
2011-09-02,2011-12-13,RU,PRD-1841,Kid's Parka,VO,CUST-42640,331.2,USD,25,R5,31,2011-09
2010-11-24,2010-12-27,FR,PRD-8823,Men's Parka,VO,CUST-73051,338.99,EUR,49,R5,33,2010-11
2009-06-29,2011-03-25,FR,PRD-8751,Women's Parka,VO,CUST-77081,101.83,USD,74,R3,18,2009-06
2011-02-22,2011-05-25,ES,PRD-7305,Women's Parka,VO,CUST-11265,481.1,USD,15,R5,82,2011-02
2010-01-18,2010-07-02,DE,PRD-4999,Men's Parka,VO,CUST-79855,248.76,GBP,42,R5,51,2010-01
2009-07-28,2010-11-01,RU,PRD-4555,Kid's Parka,VO,CUST-11348,307.51,USD,99,R1,60,2009-07
2009-06-15,2009-11-22,RU,PRD-8492,Kid's Parka,VO,CUST-83384,164.2,EUR,21,R2,4,2009-06
2010-08-10,2011-05-13,RU,PRD-6385,Men's Parka,VO,CUST-68423,100.14,GBP,27,R1,23,2010-08
2009-02-25,2010-12-09,IT,PRD-9617,Men's Parka,VO,CUST-52227,404.54,USD,80,R3,84,2009-02
2009-01-10,2011-02-16,IT,PRD-7723,Kid's Parka,VO,CUST-31067,314.22,RUB,63,R3,3,2009-01
2009-11-25,2010-01-15,RU,PRD-1037,Kid's Parka,VO,CUST-95487,225.54,RUB,51,R5,51,2009-11
2011-06-18,2011-09-28,RU,PRD-7675,Men's Parka,VO,CUST-40666,121.29,EUR,32,R5,7,2011-06
2009-12-26,2010-01-11,IT,PRD-7792,Women's Parka,VO,CUST-62919,233.1,RUB,12,R4,16,2009-12
2009-04-17,2010-01-14,ES,PRD-9972,Winter Coat,VO,CUST-61275,51.32,USD,24,R4,44,2009-04
2010-09-06,2011-11-17,IT,PRD-9969,Men's Parka,VO,CUST-43523,488.39,EUR,73,R1,64,2010-09
2010-02-09,2010-04-16,DE,PRD-1570,Winter Coat,VO,CUST-26290,334.84,RUB,43,R1,66,2010-02
2009-06-04,2010-07-28,RU,PRD-8611,Women's Parka,VO,CUST-18263,179.69,GBP,93,R3,48,2009-06
2009-12-30,2011-08-13,ES,PRD-2690,Women's Parka,VO,CUST-26377,438.81,USD,42,R4,81,2009-12
2009-11-23,2011-12-02,ES,PRD-8798,Kid's Parka,VO,CUST-19511,92.34,GBP,75,R4,57,2009-11
2011-01-29,2011-10-12,IT,PRD-5728,Kid's Parka,VO,CUST-49284,149.79,GBP,94,R5,79,2011-01
2009-01-16,2011-01-07,ES,PRD-2370,Women's Parka,VO,CUST-31352,195.02,GBP,70,R2,43,2009-01
2009-08-09,2011-06-24,FR,PRD-1707,Winter Coat,VO,CUST-87903,456.38,EUR,27,R3,27,2009-08
2010-10-28,2011-11-17,IT,PRD-1423,Men's Parka,VO,CUST-75417,164.49,EUR,62,R4,57,2010-10
2011-01-13,2011-03-11,IT,PRD-8526,Men's Parka,VO,CUST-86878,238.32,EUR,74,R4,57,2011-01
2010-02-10,2010-12-18,IT,PRD-3478,Men's Parka,VO,CUST-76638,327.55,GBP,14,R2,47,2010-02
2009-07-12,2010-10-06,DE,PRD-9880,Winter Coat,VO,CUST-49794,398.07,GBP,87,R5,78,2009-07
2010-12-30,2011-06-01,FR,PRD-7243,Kid's Parka,VO,CUST-35155,348.56,USD,56,R1,19,2010-12
2011-05-14,2011-06-17,ES,PRD-8541,Women's Parka,VO,CUST-70395,357.06,RUB,2,R1,34,2011-05
2009-06-03,2009-06-08,RU,PRD-6117,Women's Parka,VO,CUST-69848,384.2,RUB,69,R5,5,2009-06
2009-08-10,2010-06-09,FR,PRD-8757,Winter Coat,VO,CUST-24462,314.23,USD,18,R5,11,2009-08
2009-08-16,2010-09-19,IT,PRD-9725,Men's Parka,VO,CUST-92104,278.52,GBP,65,R2,7,2009-08
2010-01-28,2011-08-06,RU,PRD-9907,Winter Coat,VO,CUST-23774,423.53,RUB,4,R2,14,2010-01
2009-12-23,2011-11-29,IT,PRD-3312,Winter Coat,VO,CUST-19143,371.01,EUR,47,R5,66,2009-12
2009-12-18,2011-12-17,DE,PRD-5829,Men's Parka,VO,CUST-40014,265.0,RUB,45,R3,13,2009-12
2009-01-28,2010-08-08,IT,PRD-6138,Women's Parka,VO,CUST-86440,431.83,USD,70,R3,83,2009-01
2010-03-04,2011-07-10,FR,PRD-2236,Men's Parka,VO,CUST-45515,129.16,GBP,65,R3,79,2010-03
2009-02-23,2010-09-16,DE,PRD-4586,Kid's Parka,VO,CUST-80336,447.49,RUB,70,R3,45,2009-02
2010-11-23,2011-12-06,IT,PRD-5983,Women's Parka,VO,CUST-74346,126.28,EUR,59,R2,58,2010-11
2010-04-29,2010-09-23,FR,PRD-9900,Kid's Parka,VO,CUST-61496,161.34,RUB,32,R4,42,2010-04
2010-11-17,2011-05-04,ES,PRD-8506,Winter Coat,VO,CUST-19663,169.1,EUR,43,R5,2,2010-11
2010-04-09,2010-07-02,IT,PRD-5877,Kid's Parka,VO,CUST-62185,78.82,GBP,38,R4,84,2010-04
2009-06-15,2011-06-05,DE,PRD-7068,Kid's Parka,VO,CUST-92826,184.35,GBP,78,R1,18,2009-06
2009-02-06,2009-07-16,ES,PRD-2665,Women's Parka,VO,CUST-62395,174.6,RUB,29,R1,59,2009-02
2009-11-22,2011-09-07,IT,PRD-7141,Winter Coat,VO,CUST-58084,315.36,RUB,69,R3,33,2009-11
2009-03-09,2011-10-07,ES,PRD-8349,Winter Coat,VO,CUST-78589,319.17,RUB,46,R3,84,2009-03
2009-04-22,2010-11-18,RU,PRD-3755,Men's Parka,VO,CUST-15534,296.99,EUR,1,R2,56,2009-04
2009-11-11,2010-08-27,RU,PRD-8695,Kid's Parka,VO,CUST-33010,333.39,USD,95,R4,31,2009-11
2009-05-28,2011-03-08,DE,PRD-1679,Kid's Parka,VO,CUST-31979,68.08,EUR,6,R1,59,2009-05
2009-05-03,2010-05-11,IT,PRD-9431,Winter Coat,VO,CUST-29966,364.46,EUR,36,R3,60,2009-05
2010-01-02,2011-07-10,FR,PRD-8427,Kid's Parka,VO,CUST-24908,476.94,RUB,64,R4,6,2010-01
2009-01-22,2010-01-14,ES,PRD-6068,Winter Coat,VO,CUST-16427,334.42,RUB,97,R2,37,2009-01
2010-11-13,2011-01-27,FR,PRD-9316,Kid's Parka,VO,CUST-71313,175.08,RUB,91,R3,75,2010-11
2009-09-30,2011-05-01,DE,PRD-6532,Winter Coat,VO,CUST-76178,189.24,GBP,74,R3,77,2009-09
2009-11-15,2011-02-26,ES,PRD-7143,Men's Parka,VO,CUST-93180,394.69,GBP,27,R4,60,2009-11
2009-01-01,2010-03-25,IT,PRD-5572,Women's Parka,VO,CUST-33959,100.17,RUB,1,R3,17,2009-01
2009-05-12,2010-07-13,IT,PRD-7565,Men's Parka,VO,CUST-65381,217.7,EUR,29,R3,52,2009-05
2009-05-15,2010-12-17,FR,PRD-5936,Kid's Parka,VO,CUST-51330,135.67,RUB,82,R4,73,2009-05
2009-06-21,2011-11-02,FR,PRD-1204,Winter Coat,VO,CUST-37122,140.06,USD,78,R2,58,2009-06
2009-08-24,2011-11-01,DE,PRD-5741,Men's Parka,VO,CUST-93273,51.59,RUB,89,R2,72,2009-08
2010-03-18,2010-09-27,DE,PRD-8306,Kid's Parka,VO,CUST-13606,449.43,RUB,70,R5,57,2010-03
2009-09-26,2011-09-08,ES,PRD-4077,Kid's Parka,VO,CUST-43986,192.71,EUR,32,R1,46,2009-09
2011-01-19,2011-06-18,RU,PRD-4077,Women's Parka,VO,CUST-58833,224.18,GBP,2,R4,49,2011-01
2010-12-23,2011-12-30,IT,PRD-9531,Winter Coat,VO,CUST-91428,61.53,RUB,24,R3,70,2010-12
2010-12-17,2011-04-20,ES,PRD-6733,Women's Parka,VO,CUST-46911,92.76,GBP,95,R3,43,2010-12
2011-06-01,2011-07-04,RU,PRD-4044,Winter Coat,VO,CUST-51744,150.09,GBP,16,R3,33,2011-06
2010-02-04,2011-12-17,IT,PRD-3796,Kid's Parka,VO,CUST-31104,127.1,RUB,81,R1,59,2010-02
2010-03-26,2010-12-24,FR,PRD-4202,Women's Parka,VO,CUST-65379,427.74,USD,52,R1,2,2010-03
2009-10-23,2011-03-29,ES,PRD-1385,Kid's Parka,VO,CUST-79303,478.22,RUB,26,R2,73,2009-10
2009-05-04,2010-09-28,DE,PRD-7471,Winter Coat,VO,CUST-75639,470.89,EUR,1,R4,20,2009-05
2009-03-12,2009-10-06,DE,PRD-5040,Men's Parka,VO,CUST-21205,146.14,GBP,24,R2,11,2009-03
2010-02-23,2011-04-23,ES,PRD-1397,Winter Coat,VO,CUST-17111,107.0,EUR,28,R1,72,2010-02
2010-05-03,2011-11-25,IT,PRD-4242,Kid's Parka,VO,CUST-75526,347.02,GBP,33,R4,48,2010-05
2010-04-15,2010-12-10,FR,PRD-3787,Winter Coat,VO,CUST-53105,175.68,GBP,42,R4,10,2010-04
2010-02-20,2010-05-27,ES,PRD-5372,Winter Coat,VO,CUST-62021,75.38,GBP,50,R2,31,2010-02
2009-11-17,2010-03-19,RU,PRD-5115,Men's Parka,VO,CUST-53984,303.11,EUR,11,R5,6,2009-11
2009-01-17,2010-07-06,FR,PRD-6949,Kid's Parka,VO,CUST-48138,169.89,RUB,62,R5,7,2009-01
2010-04-05,2011-12-29,DE,PRD-8959,Winter Coat,VO,CUST-99131,193.48,RUB,79,R1,50,2010-04
2010-02-04,2011-04-06,FR,PRD-3314,Women's Parka,VO,CUST-77865,317.66,EUR,47,R5,12,2010-02
2010-01-31,2010-06-22,IT,PRD-5737,Men's Parka,VO,CUST-34900,363.78,EUR,6,R5,72,2010-01
2010-07-06,2011-03-03,IT,PRD-4588,Men's Parka,VO,CUST-50338,99.5,EUR,10,R3,46,2010-07
2010-02-15,2010-10-24,FR,PRD-7185,Women's Parka,VO,CUST-66716,72.79,USD,74,R5,10,2010-02
2011-04-17,2011-08-04,DE,PRD-2947,Kid's Parka,VO,CUST-86125,421.15,GBP,49,R3,41,2011-04
2011-03-11,2011-03-30,FR,PRD-7190,Winter Coat,VO,CUST-89672,170.64,RUB,8,R5,19,2011-03
2010-07-12,2010-10-24,DE,PRD-1409,Women's Parka,VO,CUST-10115,286.56,USD,29,R4,76,2010-07
2009-07-04,2010-07-25,ES,PRD-7031,Kid's Parka,VO,CUST-27568,403.27,EUR,45,R5,42,2009-07
2009-05-05,2011-10-08,IT,PRD-7813,Men's Parka,VO,CUST-97734,74.75,USD,12,R3,59,2009-05
2009-11-23,2010-09-20,FR,PRD-4604,Women's Parka,VO,CUST-31993,397.99,USD,38,R5,35,2009-11
2009-01-01,2010-09-07,FR,PRD-3292,Winter Coat,VO,CUST-31785,301.26,EUR,55,R5,25,2009-01
2009-05-29,2010-11-17,DE,PRD-1606,Kid's Parka,VO,CUST-22778,97.48,GBP,77,R1,3,2009-05
2009-12-20,2011-02-21,RU,PRD-7642,Men's Parka,VO,CUST-71779,354.33,USD,77,R4,85,2009-12
2009-08-18,2009-10-06,DE,PRD-7371,Winter Coat,VO,CUST-21266,82.84,EUR,52,R1,49,2009-08
2009-09-16,2009-12-05,RU,PRD-7292,Men's Parka,VO,CUST-18292,190.04,USD,80,R1,80,2009-09
2009-03-08,2011-06-24,FR,PRD-4752,Women's Parka,VO,CUST-52688,291.16,RUB,84,R5,11,2009-03
2009-04-08,2010-08-27,IT,PRD-3557,Men's Parka,VO,CUST-74667,353.36,RUB,18,R3,11,2009-04
2009-05-28,2011-07-19,ES,PRD-8347,Kid's Parka,VO,CUST-62940,168.08,RUB,66,R4,51,2009-05
2009-09-28,2011-03-30,IT,PRD-7379,Winter Coat,VO,CUST-79098,131.16,EUR,81,R4,78,2009-09
2010-11-04,2011-10-30,IT,PRD-3669,Kid's Parka,VO,CUST-17673,383.11,EUR,64,R1,3,2010-11
2011-06-10,2011-07-15,ES,PRD-5993,Winter Coat,VO,CUST-15293,233.86,GBP,79,R5,35,2011-06
2010-06-12,2010-07-12,FR,PRD-4177,Women's Parka,VO,CUST-67613,141.51,GBP,1,R5,30,2010-06
2010-04-01,2011-04-18,DE,PRD-2515,Winter Coat,VO,CUST-75341,317.48,RUB,69,R3,63,2010-04
2009-06-18,2011-01-04,IT,PRD-7875,Women's Parka,VO,CUST-74685,227.43,RUB,63,R3,41,2009-06
2010-11-12,2011-09-24,DE,PRD-8231,Winter Coat,VO,CUST-86552,328.87,GBP,76,R4,83,2010-11
2009-04-21,2010-12-01,IT,PRD-4955,Winter Coat,VO,CUST-82309,401.96,USD,12,R4,45,2009-04
2010-06-09,2010-06-20,FR,PRD-6266,Men's Parka,VO,CUST-95170,59.05,RUB,9,R3,11,2010-06
2010-01-12,2011-07-13,DE,PRD-4237,Men's Parka,VO,CUST-13714,210.03,USD,16,R3,5,2010-01
2009-01-09,2009-08-14,ES,PRD-7518,Winter Coat,VO,CUST-13431,207.97,RUB,41,R5,39,2009-01
2011-05-03,2011-05-24,FR,PRD-8308,Winter Coat,VO,CUST-45493,454.82,EUR,22,R2,21,2011-05
2009-03-02,2011-12-02,ES,PRD-7437,Winter Coat,VO,CUST-24376,498.66,EUR,14,R3,53,2009-03
2009-03-22,2010-02-02,IT,PRD-7823,Kid's Parka,VO,CUST-94866,343.8,GBP,95,R5,27,2009-03
2010-03-29,2011-01-25,IT,PRD-7434,Kid's Parka,VO,CUST-22238,233.55,RUB,49,R4,56,2010-03
2009-01-06,2009-08-27,ES,PRD-4506,Men's Parka,VO,CUST-99644,248.08,RUB,56,R3,78,2009-01
2009-03-20,2010-10-22,IT,PRD-9375,Women's Parka,VO,CUST-48711,348.58,USD,58,R4,77,2009-03
2011-04-06,2011-08-03,IT,PRD-8703,Winter Coat,VO,CUST-37427,317.43,RUB,6,R1,1,2011-04
2011-02-01,2011-08-19,ES,PRD-2430,Men's Parka,VO,CUST-62334,436.74,EUR,3,R1,58,2011-02
2009-12-09,2011-04-25,DE,PRD-2067,Women's Parka,VO,CUST-26192,371.22,EUR,80,R2,70,2009-12
2009-07-02,2011-04-05,DE,PRD-6121,Men's Parka,VO,CUST-68718,110.33,RUB,90,R4,65,2009-07
2009-05-16,2010-12-19,FR,PRD-5665,Kid's Parka,VO,CUST-30324,427.42,EUR,38,R5,19,2009-05
2009-09-19,2011-01-26,ES,PRD-9561,Kid's Parka,VO,CUST-18909,180.96,EUR,32,R1,23,2009-09
2009-08-02,2010-05-17,FR,PRD-3849,Winter Coat,VO,CUST-42222,392.81,GBP,25,R5,26,2009-08
2011-04-01,2011-09-02,RU,PRD-6858,Men's Parka,VO,CUST-59513,74.92,USD,6,R5,47,2011-04
2010-12-26,2011-01-01,IT,PRD-7087,Winter Coat,VO,CUST-79434,190.96,USD,76,R1,6,2010-12
2010-02-28,2010-05-01,ES,PRD-8442,Women's Parka,VO,CUST-96769,375.72,RUB,34,R5,62,2010-02
2009-03-12,2011-01-09,RU,PRD-6442,Women's Parka,VO,CUST-87140,489.57,EUR,97,R5,6,2009-03
2010-04-12,2010-04-26,ES,PRD-3140,Winter Coat,VO,CUST-71022,230.85,EUR,37,R4,14,2010-04
2009-09-01,2010-02-06,ES,PRD-9234,Kid's Parka,VO,CUST-93328,159.46,GBP,60,R5,86,2009-09
2009-09-27,2010-12-15,IT,PRD-6370,Kid's Parka,VO,CUST-47849,442.0,EUR,77,R3,68,2009-09
2009-04-21,2011-11-25,ES,PRD-9279,Winter Coat,VO,CUST-56655,428.6,USD,7,R3,18,2009-04
2011-03-09,2011-04-02,RU,PRD-2114,Kid's Parka,VO,CUST-24414,294.99,RUB,91,R5,24,2011-03
2009-04-19,2009-06-27,RU,PRD-3740,Kid's Parka,VO,CUST-43730,169.96,GBP,58,R3,69,2009-04
2010-03-15,2011-06-18,DE,PRD-5178,Men's Parka,VO,CUST-27293,188.85,RUB,96,R1,39,2010-03
2009-03-14,2010-01-13,IT,PRD-1552,Men's Parka,VO,CUST-44422,269.97,RUB,20,R4,77,2009-03
2009-02-22,2009-04-08,ES,PRD-3868,Kid's Parka,VO,CUST-29483,491.99,GBP,35,R5,45,2009-02
2009-01-05,2009-03-31,FR,PRD-3858,Women's Parka,VO,CUST-40187,99.96,GBP,77,R4,85,2009-01
2010-08-24,2011-02-06,FR,PRD-2060,Women's Parka,VO,CUST-43286,213.76,USD,82,R2,53,2010-08
2009-10-23,2011-11-02,IT,PRD-9222,Men's Parka,VO,CUST-69821,437.42,EUR,19,R2,5,2009-10
2010-09-27,2011-10-16,ES,PRD-4731,Winter Coat,VO,CUST-24386,482.79,GBP,73,R1,70,2010-09
2011-04-26,2011-05-22,IT,PRD-3995,Winter Coat,VO,CUST-44526,72.79,EUR,11,R2,26,2011-04
2011-03-26,2011-07-14,IT,PRD-1619,Winter Coat,VO,CUST-60099,315.19,EUR,52,R2,12,2011-03
2009-09-06,2011-06-24,DE,PRD-6170,Kid's Parka,VO,CUST-23292,321.95,GBP,57,R2,72,2009-09
2010-11-28,2011-06-12,DE,PRD-3085,Kid's Parka,VO,CUST-14222,277.06,GBP,52,R4,70,2010-11
2009-12-06,2011-03-06,FR,PRD-7598,Winter Coat,VO,CUST-73495,69.41,GBP,13,R4,78,2009-12
2010-10-09,2011-08-13,FR,PRD-5779,Winter Coat,VO,CUST-20289,192.93,EUR,76,R2,39,2010-10
2009-01-11,2009-09-18,RU,PRD-4121,Kid's Parka,VO,CUST-26100,248.11,RUB,26,R4,87,2009-01
2009-07-15,2011-12-01,RU,PRD-5954,Women's Parka,VO,CUST-10682,269.47,USD,54,R2,83,2009-07
2009-09-26,2010-11-30,DE,PRD-6068,Women's Parka,VO,CUST-71044,484.52,GBP,93,R5,48,2009-09
2010-07-27,2010-10-22,RU,PRD-4719,Kid's Parka,VO,CUST-50823,187.16,USD,17,R4,87,2010-07
2010-06-13,2010-08-02,IT,PRD-3855,Kid's Parka,VO,CUST-76120,76.62,RUB,7,R2,50,2010-06
2009-02-23,2011-06-19,RU,PRD-8726,Women's Parka,VO,CUST-45616,104.03,USD,19,R2,72,2009-02
2009-03-27,2009-11-11,RU,PRD-3489,Winter Coat,VO,CUST-64821,208.67,EUR,6,R4,79,2009-03
2010-05-02,2011-03-28,IT,PRD-1623,Kid's Parka,VO,CUST-21165,400.32,RUB,75,R4,83,2010-05
2010-04-25,2011-10-08,DE,PRD-5018,Men's Parka,VO,CUST-25783,323.25,EUR,42,R5,78,2010-04
2009-01-11,2009-12-16,FR,PRD-4612,Men's Parka,VO,CUST-63503,401.88,EUR,8,R3,31,2009-01
2009-07-13,2011-01-09,DE,PRD-3084,Kid's Parka,VO,CUST-27532,463.31,EUR,80,R2,35,2009-07
2009-06-05,2010-02-04,FR,PRD-6365,Women's Parka,VO,CUST-66471,104.37,RUB,78,R2,28,2009-06
2010-07-24,2010-11-03,IT,PRD-5750,Men's Parka,VO,CUST-23533,287.29,USD,30,R1,19,2010-07
2011-02-22,2011-04-14,DE,PRD-5341,Women's Parka,VO,CUST-92943,331.11,USD,99,R1,51,2011-02
2010-07-09,2011-02-02,FR,PRD-5115,Women's Parka,VO,CUST-21316,237.57,GBP,40,R1,50,2010-07
2009-10-02,2010-11-23,ES,PRD-2329,Winter Coat,VO,CUST-24697,253.77,EUR,2,R4,37,2009-10
2009-10-15,2011-04-16,DE,PRD-4344,Kid's Parka,VO,CUST-85358,87.94,EUR,68,R3,19,2009-10
2009-04-13,2011-05-31,RU,PRD-3434,Women's Parka,VO,CUST-31659,76.4,USD,48,R2,81,2009-04
2009-08-13,2009-11-24,FR,PRD-8776,Women's Parka,VO,CUST-78672,69.33,EUR,27,R1,57,2009-08
2009-11-08,2011-08-29,ES,PRD-6814,Men's Parka,VO,CUST-76328,345.05,RUB,14,R2,58,2009-11
2009-06-23,2011-05-02,FR,PRD-2186,Winter Coat,VO,CUST-38156,95.38,EUR,50,R3,60,2009-06
2009-04-08,2009-10-12,DE,PRD-8069,Women's Parka,VO,CUST-58932,215.82,RUB,5,R4,49,2009-04
2009-04-01,2010-11-27,ES,PRD-9231,Kid's Parka,VO,CUST-57720,462.68,GBP,83,R2,88,2009-04
2009-11-16,2011-04-11,RU,PRD-2697,Women's Parka,VO,CUST-94558,125.49,GBP,21,R2,69,2009-11
2009-10-28,2011-02-09,ES,PRD-8558,Kid's Parka,VO,CUST-17267,262.78,USD,48,R4,88,2009-10
2009-04-07,2010-03-25,FR,PRD-5060,Men's Parka,VO,CUST-34228,378.25,USD,99,R4,16,2009-04
2009-04-26,2010-02-25,ES,PRD-2202,Women's Parka,VO,CUST-97383,161.44,EUR,32,R4,38,2009-04
2009-05-19,2011-11-03,FR,PRD-3881,Women's Parka,VO,CUST-87713,59.83,GBP,1,R5,61,2009-05
2009-08-13,2011-12-27,IT,PRD-5727,Women's Parka,VO,CUST-60235,400.05,GBP,63,R3,10,2009-08
2010-05-20,2011-01-31,FR,PRD-4975,Men's Parka,VO,CUST-78456,377.93,EUR,56,R2,67,2010-05
2010-03-03,2011-04-18,RU,PRD-1638,Women's Parka,VO,CUST-56746,490.99,GBP,11,R2,39,2010-03
2009-06-13,2010-07-09,FR,PRD-1045,Men's Parka,VO,CUST-95583,322.92,GBP,10,R5,44,2009-06
2009-08-26,2011-06-08,DE,PRD-8513,Women's Parka,VO,CUST-73814,189.12,USD,81,R5,86,2009-08
2009-03-21,2011-09-07,DE,PRD-6161,Men's Parka,VO,CUST-10838,108.37,GBP,35,R1,48,2009-03
2010-11-22,2011-05-18,RU,PRD-3132,Kid's Parka,VO,CUST-87349,94.51,USD,31,R5,19,2010-11
2010-01-12,2010-03-20,RU,PRD-8869,Men's Parka,VO,CUST-19518,337.05,EUR,4,R3,67,2010-01
2009-01-24,2010-08-27,IT,PRD-3594,Winter Coat,VO,CUST-79056,207.2,USD,73,R1,87,2009-01
2010-10-06,2011-04-02,DE,PRD-2441,Men's Parka,VO,CUST-50227,424.36,GBP,28,R5,66,2010-10
2009-10-09,2011-07-31,DE,PRD-6734,Kid's Parka,VO,CUST-31549,106.04,EUR,90,R2,60,2009-10
2011-09-29,2011-11-13,ES,PRD-4586,Kid's Parka,VO,CUST-27622,483.8,GBP,26,R2,45,2011-09
2009-07-15,2010-03-09,DE,PRD-1499,Winter Coat,VO,CUST-92182,76.92,GBP,54,R5,8,2009-07
2009-01-14,2011-02-09,DE,PRD-4842,Kid's Parka,VO,CUST-38146,401.83,RUB,12,R3,83,2009-01
2009-03-27,2009-09-01,ES,PRD-1659,Men's Parka,VO,CUST-65940,400.06,USD,36,R1,7,2009-03
2009-12-06,2011-01-27,IT,PRD-2887,Winter Coat,VO,CUST-97513,325.93,EUR,91,R3,3,2009-12
2009-03-18,2010-11-24,RU,PRD-5620,Men's Parka,VO,CUST-13019,496.65,USD,16,R1,44,2009-03
2011-10-14,2011-12-02,IT,PRD-4657,Kid's Parka,VO,CUST-37971,52.03,USD,90,R1,49,2011-10
2010-01-18,2010-10-27,RU,PRD-3636,Women's Parka,VO,CUST-49728,259.33,GBP,69,R5,52,2010-01
2009-05-18,2011-01-11,RU,PRD-6859,Winter Coat,VO,CUST-14007,97.6,USD,50,R2,10,2009-05
2010-02-05,2011-06-19,ES,PRD-2130,Men's Parka,VO,CUST-72714,281.68,USD,97,R3,23,2010-02
2009-05-13,2010-12-22,RU,PRD-8692,Men's Parka,VO,CUST-53723,138.03,EUR,81,R3,45,2009-05
